entity_id,product_type,channel,entered_date,iso_week,potential_value_vnd,final_stage,drop_transition,drop_reason
E01182,partner_application,agent_referral,2026-01-11,2,28000000,submitted,submission_to_approval,docs_abandoned
E01183,premium_application,mobile_app,2026-01-30,5,163000000,submitted,submission_to_approval,docs_invalid
E01184,partner_application,web,2026-01-07,2,19000000,traffic,traffic_to_submission,did_not_submit
E01185,partner_application,web,2026-01-07,2,11000000,traffic,traffic_to_submission,abandoned_before_submit
E01186,partner_application,mobile_app,2026-01-29,5,12000000,traffic,traffic_to_submission,did_not_submit
E01187,express_application,agent_referral,2026-01-13,3,10000000,submitted,submission_to_approval,policy_check
E01188,premium_application,agent_referral,2026-01-14,3,53000000,traffic,traffic_to_submission,no_partner_selected
E01189,partner_application,mobile_app,2026-01-16,3,33000000,traffic,traffic_to_submission,abandoned_before_submit
E01190,express_application,web,2026-01-01,1,6000000,traffic,traffic_to_submission,abandoned_before_submit
E01191,premium_application,mobile_app,2026-01-09,2,136000000,traffic,traffic_to_submission,not_ready
E01192,standard_application,mobile_app,2026-01-29,5,14000000,traffic,traffic_to_submission,did_not_submit
E01193,premium_application,mobile_app,2026-01-25,4,135000000,traffic,traffic_to_submission,no_partner_selected
E01194,express_application,web,2026-01-29,5,4000000,submitted,submission_to_approval,eligibility_check
E01195,partner_application,mobile_app,2026-01-15,3,29000000,submitted,submission_to_approval,docs_invalid
E01196,standard_application,mobile_app,2026-01-10,2,11800000,completed,,
E01197,premium_application,mobile_app,2026-01-23,4,11800000,completed,,
E01198,express_application,mobile_app,2026-01-19,4,8000000,traffic,traffic_to_submission,abandoned_before_submit
E01199,partner_application,web,2026-01-12,3,35000000,traffic,traffic_to_submission,did_not_submit
E01200,standard_application,web,2026-01-29,5,35000000,submitted,submission_to_approval,policy_check
E01201,partner_application,agent_referral,2026-01-30,5,27000000,submitted,submission_to_approval,docs_invalid
E01202,express_application,mobile_app,2026-01-16,3,9000000,traffic,traffic_to_submission,no_partner_selected
E01203,premium_application,web,2026-01-03,1,66000000,traffic,traffic_to_submission,did_not_submit
E01204,standard_application,web,2026-01-28,5,58000000,traffic,traffic_to_submission,abandoned_before_submit
E01205,premium_application,mobile_app,2026-01-17,3,127000000,traffic,traffic_to_submission,did_not_submit
E01206,standard_application,web,2026-01-06,2,44000000,traffic,traffic_to_submission,not_ready
E01207,standard_application,mobile_app,2026-01-26,5,41000000,traffic,traffic_to_submission,abandoned_before_submit
E01208,standard_application,web,2026-01-25,4,48000000,traffic,traffic_to_submission,did_not_submit
E01209,express_application,web,2026-01-10,2,7000000,traffic,traffic_to_submission,did_not_submit
E01210,express_application,web,2026-01-24,4,3000000,traffic,traffic_to_submission,abandoned_before_submit
E01211,standard_application,mobile_app,2026-01-16,3,51000000,traffic,traffic_to_submission,not_ready
E01212,partner_application,web,2026-01-08,2,24000000,submitted,submission_to_approval,policy_check
E01213,standard_application,web,2026-01-12,3,54000000,traffic,traffic_to_submission,abandoned_before_submit
E01214,standard_application,mobile_app,2026-01-06,2,32000000,traffic,traffic_to_submission,did_not_submit
E01215,partner_application,agent_referral,2026-01-22,4,6000000,submitted,submission_to_approval,eligibility_check
E01216,standard_application,agent_referral,2026-01-23,4,45000000,traffic,traffic_to_submission,no_partner_selected
E01217,partner_application,web,2026-01-19,4,11000000,submitted,submission_to_approval,docs_invalid
E01218,standard_application,agent_referral,2026-01-15,3,28000000,submitted,submission_to_approval,policy_check
E01219,premium_application,web,2026-01-18,3,99000000,submitted,submission_to_approval,policy_check
E01220,premium_application,web,2026-01-06,2,111000000,traffic,traffic_to_submission,no_partner_selected
E01221,standard_application,agent_referral,2026-01-27,5,17000000,submitted,submission_to_approval,policy_check
E01222,premium_application,web,2026-01-06,2,76000000,traffic,traffic_to_submission,abandoned_before_submit
E01223,express_application,web,2026-01-27,5,11000000,traffic,traffic_to_submission,abandoned_before_submit
E01224,partner_application,agent_referral,2026-01-26,5,23000000,submitted,submission_to_approval,eligibility_check
E01225,partner_application,mobile_app,2026-01-05,2,26000000,traffic,traffic_to_submission,not_ready
E01226,standard_application,agent_referral,2026-01-03,1,27000000,submitted,submission_to_approval,policy_check
E01227,standard_application,web,2026-01-09,2,50000000,traffic,traffic_to_submission,did_not_submit
E01228,standard_application,web,2026-01-20,4,41000000,traffic,traffic_to_submission,did_not_submit
E01229,express_application,mobile_app,2026-01-03,1,10000000,traffic,traffic_to_submission,no_partner_selected
E01230,premium_application,web,2026-01-22,4,124000000,traffic,traffic_to_submission,duplicate_entry
E01231,express_application,web,2026-01-19,4,10000000,submitted,submission_to_approval,docs_abandoned
E01232,standard_application,mobile_app,2026-01-17,3,54000000,traffic,traffic_to_submission,did_not_submit
E01233,express_application,mobile_app,2026-01-02,1,9000000,traffic,traffic_to_submission,did_not_submit
E01234,standard_application,mobile_app,2026-01-25,4,19000000,submitted,submission_to_approval,docs_invalid
E01235,standard_application,mobile_app,2026-01-04,1,42000000,traffic,traffic_to_submission,did_not_submit
E01236,partner_application,web,2026-01-15,3,11000000,submitted,submission_to_approval,docs_invalid
E01237,express_application,mobile_app,2026-01-07,2,15000000,traffic,traffic_to_submission,no_partner_selected
E01238,standard_application,agent_referral,2026-01-08,2,48000000,submitted,submission_to_approval,policy_check
E01239,partner_application,agent_referral,2026-01-07,2,35000000,submitted,submission_to_approval,policy_check
E01240,premium_application,web,2026-01-28,5,167000000,traffic,traffic_to_submission,not_ready
E01241,express_application,web,2026-01-13,3,11800000,completed,,
E01242,express_application,mobile_app,2026-01-26,5,14000000,traffic,traffic_to_submission,abandoned_before_submit
E01243,standard_application,web,2026-01-26,5,38000000,submitted,submission_to_approval,policy_check
E01244,partner_application,mobile_app,2026-01-03,1,29000000,submitted,submission_to_approval,docs_abandoned
E01245,standard_application,agent_referral,2026-01-18,3,53000000,submitted,submission_to_approval,eligibility_check
E01246,standard_application,mobile_app,2026-01-19,4,31000000,traffic,traffic_to_submission,abandoned_before_submit
E01247,partner_application,agent_referral,2026-01-20,4,14000000,traffic,traffic_to_submission,did_not_submit
E01248,express_application,mobile_app,2026-01-28,5,3000000,traffic,traffic_to_submission,did_not_submit
E01249,premium_application,web,2026-01-21,4,11800000,completed,,
E01250,standard_application,mobile_app,2026-01-23,4,15000000,traffic,traffic_to_submission,abandoned_before_submit
E01251,standard_application,web,2026-01-06,2,52000000,submitted,submission_to_approval,policy_check
E01252,express_application,web,2026-01-31,5,9000000,submitted,submission_to_approval,docs_invalid
E01253,standard_application,web,2026-01-03,1,34000000,traffic,traffic_to_submission,did_not_submit
E01254,partner_application,agent_referral,2026-01-05,2,27000000,submitted,submission_to_approval,policy_check
E01255,standard_application,web,2026-01-16,3,11800000,completed,,
E01256,standard_application,mobile_app,2026-01-18,3,14000000,traffic,traffic_to_submission,not_ready
E01257,standard_application,mobile_app,2026-01-24,4,45000000,traffic,traffic_to_submission,no_partner_selected
E01258,standard_application,mobile_app,2026-01-30,5,48000000,traffic,traffic_to_submission,did_not_submit
E01259,standard_application,agent_referral,2026-01-21,4,25000000,submitted,submission_to_approval,eligibility_check
E01260,standard_application,web,2026-01-01,1,19000000,traffic,traffic_to_submission,did_not_submit
E01261,standard_application,web,2026-01-03,1,43000000,traffic,traffic_to_submission,did_not_submit
E01262,partner_application,web,2026-01-28,5,6000000,submitted,submission_to_approval,docs_invalid
E01263,express_application,web,2026-01-12,3,15000000,traffic,traffic_to_submission,no_partner_selected
E01264,partner_application,mobile_app,2026-01-29,5,13000000,traffic,traffic_to_submission,did_not_submit
E01265,partner_application,agent_referral,2026-01-26,5,23000000,submitted,submission_to_approval,docs_abandoned
E01266,partner_application,mobile_app,2026-01-01,1,28000000,submitted,submission_to_approval,policy_check
E01267,standard_application,web,2026-01-06,2,50000000,traffic,traffic_to_submission,did_not_submit
E01268,standard_application,mobile_app,2026-01-01,1,34000000,traffic,traffic_to_submission,did_not_submit
E01269,partner_application,web,2026-01-14,3,8000000,traffic,traffic_to_submission,duplicate_entry
E01270,premium_application,web,2026-01-24,4,11800000,completed,,
E01271,express_application,mobile_app,2026-01-09,2,10000000,traffic,traffic_to_submission,did_not_submit
E01272,express_application,agent_referral,2026-01-24,4,7000000,submitted,submission_to_approval,policy_check
E01273,standard_application,web,2026-01-17,3,23000000,submitted,submission_to_approval,policy_check
E01274,standard_application,mobile_app,2026-01-09,2,29000000,traffic,traffic_to_submission,duplicate_entry
E01275,standard_application,agent_referral,2026-01-17,3,42000000,submitted,submission_to_approval,docs_invalid
E01276,express_application,agent_referral,2026-01-20,4,7000000,submitted,submission_to_approval,docs_invalid
E01277,standard_application,mobile_app,2026-01-07,2,55000000,traffic,traffic_to_submission,did_not_submit
E01278,express_application,web,2026-01-28,5,11800000,completed,,
E01279,premium_application,web,2026-01-13,3,104000000,submitted,submission_to_approval,docs_invalid
E01280,partner_application,mobile_app,2026-01-30,5,11800000,completed,,
E01281,standard_application,mobile_app,2026-01-20,4,24000000,traffic,traffic_to_submission,no_partner_selected
E01282,express_application,agent_referral,2026-01-14,3,13000000,traffic,traffic_to_submission,did_not_submit
E01283,express_application,mobile_app,2026-01-26,5,4000000,traffic,traffic_to_submission,abandoned_before_submit
E01284,partner_application,agent_referral,2026-01-29,5,23000000,submitted,submission_to_approval,docs_invalid
E01285,express_application,web,2026-01-15,3,12000000,traffic,traffic_to_submission,abandoned_before_submit
E01286,premium_application,web,2026-01-06,2,71000000,submitted,submission_to_approval,docs_abandoned
E01287,premium_application,agent_referral,2026-01-30,5,75000000,submitted,submission_to_approval,docs_invalid
E01288,standard_application,agent_referral,2026-01-23,4,58000000,traffic,traffic_to_submission,abandoned_before_submit
E01289,express_application,web,2026-01-26,5,5000000,submitted,submission_to_approval,policy_check
E01290,standard_application,mobile_app,2026-01-14,3,34000000,traffic,traffic_to_submission,not_ready
E01291,premium_application,mobile_app,2026-01-22,4,125000000,traffic,traffic_to_submission,did_not_submit
E01292,express_application,web,2026-01-26,5,5000000,traffic,traffic_to_submission,not_ready
E01293,premium_application,web,2026-01-24,4,170000000,traffic,traffic_to_submission,abandoned_before_submit
E01294,express_application,mobile_app,2026-01-08,2,6000000,traffic,traffic_to_submission,abandoned_before_submit
E01295,standard_application,agent_referral,2026-01-24,4,58000000,traffic,traffic_to_submission,abandoned_before_submit
E01296,standard_application,mobile_app,2026-01-06,2,32000000,traffic,traffic_to_submission,abandoned_before_submit
E01297,partner_application,agent_referral,2026-01-20,4,25000000,submitted,submission_to_approval,docs_abandoned
E01298,partner_application,agent_referral,2026-01-27,5,31000000,submitted,submission_to_approval,docs_abandoned
E01299,partner_application,mobile_app,2026-01-06,2,30000000,submitted,submission_to_approval,docs_invalid
E01300,express_application,mobile_app,2026-01-27,5,14000000,submitted,submission_to_approval,docs_abandoned
E01301,standard_application,web,2026-01-01,1,32000000,traffic,traffic_to_submission,duplicate_entry
E01302,standard_application,mobile_app,2026-01-10,2,49000000,traffic,traffic_to_submission,abandoned_before_submit
E01303,standard_application,mobile_app,2026-01-27,5,31000000,traffic,traffic_to_submission,no_partner_selected
E01304,standard_application,web,2026-01-01,1,38000000,traffic,traffic_to_submission,abandoned_before_submit
E01305,partner_application,agent_referral,2026-01-02,1,24000000,submitted,submission_to_approval,policy_check
E01306,standard_application,web,2026-01-06,2,51000000,traffic,traffic_to_submission,did_not_submit
E01307,standard_application,web,2026-01-02,1,20000000,traffic,traffic_to_submission,abandoned_before_submit
